TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income
TR17545,142,24/08/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,23,1,Single,"1,58"
TR97804,142,13/04/2022,P10,15000,2,30000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,23,1,Single,"1,58"
TR53865,80,03/06/2022,P4,12000,2,24000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,44,0,Married,"13,45"
TR87247,80,09/06/2022,P1,8800,8,70400,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,44,0,Married,"13,45"
TR62205,80,24/04/2022,P9,10000,1,10000,6,Yoghurt,Lingga,Lingga,Modern Trade,-5.135399,119.42379,44,0,Married,"13,45"
TR56130,80,21/12/2022,P7,9400,2,18800,6,Coffee Candy,Lingga,Lingga,Modern Trade,-5.135399,119.42379,44,0,Married,"13,45"
TR52524,80,13/07/2022,P1,8800,10,88000,1,Choco Bar,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,44,0,Married,"13,45"
TR88240,80,16/09/2022,P10,15000,4,60000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,44,0,Married,"13,45"
TR77873,80,22/06/2022,P4,12000,4,48000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,44,0,Married,"13,45"
TR70841,71,13/07/2022,P4,12000,4,48000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,46,0,Married,"12,42"
TR702,71,29/12/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,46,0,Married,"12,42"
TR47161,71,15/05/2022,P8,16000,2,32000,9,Oat,Lingga,Lingga,Modern Trade,-3.654703,128.190643,46,0,Married,"12,42"
TR81233,71,17/01/2022,P3,7500,6,45000,13,Crackers,Buana,Buana,General Trade,-1.26916,116.825264,46,0,Married,"12,42"
TR40214,71,25/08/2022,P7,9400,2,18800,6,Coffee Candy,Lingga,Lingga,Modern Trade,-5.135399,119.42379,46,0,Married,"12,42"
TR48751,71,26/09/2022,P3,7500,6,45000,5,Crackers,Bonafid,Gita,General Trade,-7.250445,112.768845,46,0,Married,"12,42"
TR23240,71,17/08/2022,P10,15000,1,15000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,46,0,Married,"12,42"
TR73860,71,06/01/2022,P4,12000,4,48000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,46,0,Married,"12,42"
TR27321,441,11/08/2022,P4,12000,2,24000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,19,0,Single,"2,66"
TR29879,441,25/12/2022,P4,12000,4,48000,14,Potato Chip,Priangan,Priangan,Modern Trade,-5.45,105.26667,19,0,Single,"2,66"
TR81827,441,05/09/2022,P5,4200,3,12600,2,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,19,0,Single,"2,66"
TR16832,441,25/08/2022,P6,18000,1,18000,6,Cashew,Lingga,Lingga,Modern Trade,-5.135399,119.42379,19,0,Single,"2,66"
TR61352,441,28/09/2022,P5,4200,3,12600,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,19,0,Single,"2,66"
TR17971,199,01/10/2022,P4,12000,4,48000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,41,0,Married,"7,9"
TR43969,199,02/03/2022,P6,18000,4,72000,4,Cashew,Gita Ginara,Gita,General Trade,-6.966667,110.416664,41,0,Married,"7,9"
TR2914,199,06/04/2022,P3,7500,6,45000,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,41,0,Married,"7,9"
TR33255,199,23/10/2022,P10,15000,3,45000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,41,0,Married,"7,9"
TR41890,199,05/03/2022,P4,12000,3,36000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,41,0,Married,"7,9"
TR75842,199,02/03/2022,P10,15000,5,75000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,41,0,Married,"7,9"
TR56320,199,09/03/2022,P4,12000,3,36000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,41,0,Married,"7,9"
TR48182,199,19/11/2022,P3,7500,6,45000,6,Crackers,Lingga,Lingga,Modern Trade,-5.135399,119.42379,41,0,Married,"7,9"
TR15000,199,11/11/2022,P8,16000,1,16000,6,Oat,Lingga,Lingga,Modern Trade,-5.135399,119.42379,41,0,Married,"7,9"
TR23081,199,01/05/2022,P7,9400,3,28200,6,Coffee Candy,Lingga,Lingga,Modern Trade,-5.135399,119.42379,41,0,Married,"7,9"
TR53639,199,23/06/2022,P3,7500,4,30000,5,Crackers,Bonafid,Gita,General Trade,-7.250445,112.768845,41,0,Married,"7,9"
TR73501,299,03/10/2022,P4,12000,2,24000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,37,1,Married,"4,54"
TR81204,299,16/03/2022,P1,8800,9,79200,14,Choco Bar,Priangan,Priangan,Modern Trade,-5.45,105.26667,37,1,Married,"4,54"
TR22460,299,17/06/2022,P4,12000,5,60000,14,Potato Chip,Priangan,Priangan,Modern Trade,-5.45,105.26667,37,1,Married,"4,54"
TR20106,299,29/04/2022,P10,15000,5,75000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,37,1,Married,"4,54"
TR76260,299,10/12/2022,P8,16000,1,16000,3,Oat,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,37,1,Married,"4,54"
TR80312,299,02/12/2022,P7,9400,5,47000,9,Coffee Candy,Lingga,Lingga,Modern Trade,-3.654703,128.190643,37,1,Married,"4,54"
TR82823,299,25/12/2022,P7,9400,6,56400,9,Coffee Candy,Lingga,Lingga,Modern Trade,-3.654703,128.190643,37,1,Married,"4,54"
TR6899,299,27/08/2022,P7,9400,3,28200,13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825264,37,1,Married,"4,54"
TR668,299,30/04/2022,P4,12000,2,24000,6,Potato Chip,Lingga,Lingga,Modern Trade,-5.135399,119.42379,37,1,Married,"4,54"
TR39419,299,23/09/2022,P9,10000,2,20000,5,Yoghurt,Bonafid,Gita,General Trade,-7.250445,112.768845,37,1,Married,"4,54"
TR66649,299,16/01/2022,P8,16000,3,48000,1,Oat,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,37,1,Married,"4,54"
TR20902,299,08/08/2022,P8,16000,2,32000,1,Oat,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,37,1,Married,"4,54"
TR40115,299,03/07/2022,P7,9400,6,56400,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,37,1,Married,"4,54"
TR28611,299,18/09/2022,P6,18000,1,18000,1,Cashew,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,37,1,Married,"4,54"
TR65240,406,16/10/2022,P4,12000,2,24000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,38,1,Married,"8,64"
TR95473,406,13/04/2022,P3,7500,3,22500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,38,1,Married,"8,64"
TR97763,406,03/02/2022,P1,8800,10,88000,3,Choco Bar,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,38,1,Married,"8,64"
TR94517,406,23/08/2022,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,38,1,Married,"8,64"
TR63342,406,23/07/2022,P5,4200,4,16800,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,38,1,Married,"8,64"
TR45933,406,03/01/2022,P4,12000,2,24000,8,Potato Chip,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,38,1,Married,"8,64"
TR2020,406,12/08/2022,P3,7500,2,15000,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,38,1,Married,"8,64"
TR93344,406,19/10/2022,P10,15000,1,15000,11,Cheese Stick,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,38,1,Married,"8,64"
TR25531,406,02/12/2022,P10,15000,1,15000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,38,1,Married,"8,64"
TR25103,98,09/12/2022,P4,12000,1,12000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,56,0,Married,"14,54"
TR50795,98,18/03/2022,P4,12000,5,60000,4,Potato Chip,Gita Ginara,Gita,General Trade,-6.966667,110.416664,56,0,Married,"14,54"
TR34387,98,02/11/2022,P9,10000,2,20000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,56,0,Married,"14,54"
TR71178,98,09/02/2022,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,56,0,Married,"14,54"
TR9123,98,29/05/2022,P3,7500,6,45000,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,56,0,Married,"14,54"
TR87881,98,22/08/2022,P9,10000,5,50000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,56,0,Married,"14,54"
TR56367,98,16/09/2022,P4,12000,4,48000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,56,0,Married,"14,54"
TR29960,98,03/11/2022,P3,7500,5,37500,5,Crackers,Bonafid,Gita,General Trade,-7.250445,112.768845,56,0,Married,"14,54"
TR78083,98,21/04/2022,P10,15000,5,75000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,56,0,Married,"14,54"
TR83042,102,06/01/2022,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,39,0,Married,"6,44"
TR11672,102,07/03/2022,P5,4200,4,16800,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,39,0,Married,"6,44"
TR44263,102,23/09/2022,P2,3200,7,22400,14,Ginger Candy ,Priangan,Priangan,Modern Trade,-5.45,105.26667,39,0,Married,"6,44"
TR17886,102,28/05/2022,P6,18000,2,36000,14,Cashew,Priangan,Priangan,Modern Trade,-5.45,105.26667,39,0,Married,"6,44"
TR89462,102,16/12/2022,P2,3200,3,9600,4,Ginger Candy ,Gita Ginara,Gita,General Trade,-6.966667,110.416664,39,0,Married,"6,44"
TR56532,102,31/07/2022,P7,9400,4,37600,7,Coffee Candy,Buana Indah,Buana,General Trade,3.316694,114.590111,39,0,Married,"6,44"
TR32721,102,10/02/2022,P6,18000,3,54000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,39,0,Married,"6,44"
TR74606,102,11/04/2022,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,39,0,Married,"6,44"
TR27511,102,30/05/2022,P7,9400,6,56400,3,Coffee Candy,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,39,0,Married,"6,44"
TR81955,102,28/08/2022,P9,10000,2,20000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,39,0,Married,"6,44"
TR59840,102,11/09/2022,P4,12000,1,12000,9,Potato Chip,Lingga,Lingga,Modern Trade,-3.654703,128.190643,39,0,Married,"6,44"
TR7264,102,18/10/2022,P3,7500,1,7500,13,Crackers,Buana,Buana,General Trade,-1.26916,116.825264,39,0,Married,"6,44"
TR80708,102,05/12/2022,P9,10000,4,40000,13,Yoghurt,Buana,Buana,General Trade,-1.26916,116.825264,39,0,Married,"6,44"
TR57460,102,18/05/2022,P3,7500,4,30000,6,Crackers,Lingga,Lingga,Modern Trade,-5.135399,119.42379,39,0,Married,"6,44"
TR5995,102,17/06/2022,P3,7500,6,45000,11,Crackers,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,39,0,Married,"6,44"
TR16248,130,15/01/2022,P2,3200,7,22400,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,40,0,Married,"9,73"
TR59043,130,12/03/2022,P10,15000,3,45000,14,Cheese Stick,Priangan,Priangan,Modern Trade,-5.45,105.26667,40,0,Married,"9,73"
TR84724,130,15/07/2022,P10,15000,2,30000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,40,0,Married,"9,73"
TR52983,130,02/09/2022,P8,16000,2,32000,3,Oat,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,40,0,Married,"9,73"
TR98335,130,11/07/2022,P6,18000,4,72000,3,Cashew,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,40,0,Married,"9,73"
TR65502,130,02/03/2022,P2,3200,4,12800,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,40,0,Married,"9,73"
TR20664,130,19/01/2022,P6,18000,3,54000,8,Cashew,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,40,0,Married,"9,73"
TR72168,130,20/01/2022,P5,4200,3,12600,9,Thai Tea,Lingga,Lingga,Modern Trade,-3.654703,128.190643,40,0,Married,"9,73"
TR30611,130,28/04/2022,P5,4200,3,12600,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,40,0,Married,"9,73"
TR97036,130,24/03/2022,P5,4200,5,21000,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,40,0,Married,"9,73"
TR18382,23,28/01/2022,P2,3200,3,9600,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,57,1,Married,"12,56"
TR2102,23,04/01/2022,P5,4200,4,16800,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,57,1,Married,"12,56"
TR84686,23,15/06/2022,P8,16000,1,16000,4,Oat,Gita Ginara,Gita,General Trade,-6.966667,110.416664,57,1,Married,"12,56"
TR18364,23,09/10/2022,P3,7500,6,45000,7,Crackers,Buana Indah,Buana,General Trade,3.316694,114.590111,57,1,Married,"12,56"
TR78261,23,14/10/2022,P10,15000,5,75000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,57,1,Married,"12,56"
TR41859,23,14/06/2022,P10,15000,5,75000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,57,1,Married,"12,56"
TR8043,23,23/09/2022,P7,9400,5,47000,3,Coffee Candy,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,57,1,Married,"12,56"
TR24906,23,19/01/2022,P1,8800,2,17600,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,57,1,Married,"12,56"
TR25004,23,08/02/2022,P1,8800,6,52800,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,57,1,Married,"12,56"
TR70238,23,14/04/2022,P4,12000,2,24000,13,Potato Chip,Buana,Buana,General Trade,-1.26916,116.825264,57,1,Married,"12,56"
TR89294,23,02/05/2022,P1,8800,3,26400,6,Choco Bar,Lingga,Lingga,Modern Trade,-5.135399,119.42379,57,1,Married,"12,56"
TR37647,23,06/10/2022,P1,8800,4,35200,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,57,1,Married,"12,56"
TR48587,23,22/08/2022,P3,7500,5,37500,1,Crackers,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,57,1,Married,"12,56"
TR69307,23,10/01/2022,P8,16000,1,16000,1,Oat,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,57,1,Married,"12,56"
TR70098,23,24/09/2022,P5,4200,3,12600,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,57,1,Married,"12,56"
TR2737,417,28/01/2022,P2,3200,5,16000,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,47,1,Married,"12,75"
TR64418,417,23/02/2022,P9,10000,1,10000,14,Yoghurt,Priangan,Priangan,Modern Trade,-5.45,105.26667,47,1,Married,"12,75"
TR54480,417,05/02/2022,P1,8800,8,70400,4,Choco Bar,Gita Ginara,Gita,General Trade,-6.966667,110.416664,47,1,Married,"12,75"
TR40009,417,01/05/2022,P1,8800,4,35200,7,Choco Bar,Buana Indah,Buana,General Trade,3.316694,114.590111,47,1,Married,"12,75"
TR31623,417,26/09/2022,P8,16000,3,48000,7,Oat,Buana Indah,Buana,General Trade,3.316694,114.590111,47,1,Married,"12,75"
TR58438,417,10/12/2022,P10,15000,3,45000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,47,1,Married,"12,75"
TR50714,417,04/12/2022,P4,12000,1,12000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,47,1,Married,"12,75"
TR77297,417,31/01/2022,P9,10000,2,20000,3,Yoghurt,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,47,1,Married,"12,75"
TR12750,417,12/10/2022,P10,15000,4,60000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,47,1,Married,"12,75"
TR84991,417,21/03/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,47,1,Married,"12,75"
TR37346,417,21/08/2022,P1,8800,7,61600,9,Choco Bar,Lingga,Lingga,Modern Trade,-3.654703,128.190643,47,1,Married,"12,75"
TR79758,417,04/12/2022,P1,8800,9,79200,13,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825264,47,1,Married,"12,75"
TR99723,417,07/09/2022,P7,9400,5,47000,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,47,1,Married,"12,75"
TR54634,417,21/02/2022,P2,3200,4,12800,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,47,1,Married,"12,75"
TR86142,417,22/04/2022,P5,4200,3,12600,5,Thai Tea,Bonafid,Gita,General Trade,-7.250445,112.768845,47,1,Married,"12,75"
TR1203,417,27/06/2022,P9,10000,7,70000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,47,1,Married,"12,75"
TR46760,171,23/03/2022,P2,3200,3,9600,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,40,0,Married,"10,05"
TR88968,171,12/02/2022,P5,4200,3,12600,14,Thai Tea,Priangan,Priangan,Modern Trade,-5.45,105.26667,40,0,Married,"10,05"
TR43316,171,09/10/2022,P2,3200,4,12800,4,Ginger Candy ,Gita Ginara,Gita,General Trade,-6.966667,110.416664,40,0,Married,"10,05"
TR46690,171,09/07/2022,P6,18000,3,54000,4,Cashew,Gita Ginara,Gita,General Trade,-6.966667,110.416664,40,0,Married,"10,05"
TR20458,171,12/05/2022,P2,3200,7,22400,7,Ginger Candy ,Buana Indah,Buana,General Trade,3.316694,114.590111,40,0,Married,"10,05"
TR32113,171,21/01/2022,P3,7500,6,45000,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,40,0,Married,"10,05"
TR7622,171,08/11/2022,P4,12000,5,60000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,40,0,Married,"10,05"
TR31182,171,22/11/2022,P4,12000,5,60000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,40,0,Married,"10,05"
TR38496,171,26/01/2022,P1,8800,7,61600,3,Choco Bar,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,40,0,Married,"10,05"
TR51021,171,13/11/2022,P3,7500,3,22500,8,Crackers,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,40,0,Married,"10,05"
TR47260,171,20/08/2022,P10,15000,1,15000,8,Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,40,0,Married,"10,05"
TR29618,171,24/01/2022,P10,15000,4,60000,9,Cheese Stick,Lingga,Lingga,Modern Trade,-3.654703,128.190643,40,0,Married,"10,05"
TR7372,171,27/01/2022,P2,3200,6,19200,9,Ginger Candy ,Lingga,Lingga,Modern Trade,-3.654703,128.190643,40,0,Married,"10,05"
TR1445,171,15/01/2022,P5,4200,3,12600,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,40,0,Married,"10,05"
TR98478,171,14/08/2022,P6,18000,2,36000,11,Cashew,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,40,0,Married,"10,05"
TR12656,171,09/05/2022,P10,15000,3,45000,5,Cheese Stick,Bonafid,Gita,General Trade,-7.250445,112.768845,40,0,Married,"10,05"
TR93601,171,10/04/2022,P7,9400,3,28200,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,40,0,Married,"10,05"
TR65174,48,20/06/2022,P2,3200,3,9600,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,32,0,Married,"10,62"
TR84226,48,21/10/2022,P5,4200,3,12600,4,Thai Tea,Gita Ginara,Gita,General Trade,-6.966667,110.416664,32,0,Married,"10,62"
TR37379,48,15/01/2022,P10,15000,5,75000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,32,0,Married,"10,62"
TR24197,48,26/10/2022,P9,10000,4,40000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,32,0,Married,"10,62"
TR96585,48,22/06/2022,P2,3200,5,16000,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,32,0,Married,"10,62"
TR91337,48,13/04/2022,P9,10000,6,60000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,32,0,Married,"10,62"
TR46701,48,02/01/2022,P2,3200,6,19200,9,Ginger Candy ,Lingga,Lingga,Modern Trade,-3.654703,128.190643,32,0,Married,"10,62"
TR85448,48,21/03/2022,P5,4200,5,21000,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,32,0,Married,"10,62"
TR5623,48,19/04/2022,P5,4200,4,16800,11,Thai Tea,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,32,0,Married,"10,62"
TR30751,48,06/10/2022,P6,18000,4,72000,5,Cashew,Bonafid,Gita,General Trade,-7.250445,112.768845,32,0,Married,"10,62"
TR28552,249,22/06/2022,P2,3200,3,9600,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,47,0,Married,"13,34"
TR12310,249,12/09/2022,P4,12000,5,60000,14,Potato Chip,Priangan,Priangan,Modern Trade,-5.45,105.26667,47,0,Married,"13,34"
TR81667,249,03/03/2022,P2,3200,7,22400,4,Ginger Candy ,Gita Ginara,Gita,General Trade,-6.966667,110.416664,47,0,Married,"13,34"
TR35371,249,23/05/2022,P8,16000,1,16000,7,Oat,Buana Indah,Buana,General Trade,3.316694,114.590111,47,0,Married,"13,34"
TR8236,249,10/01/2022,P2,3200,6,19200,7,Ginger Candy ,Buana Indah,Buana,General Trade,3.316694,114.590111,47,0,Married,"13,34"
TR9944,249,19/04/2022,P1,8800,9,79200,3,Choco Bar,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,47,0,Married,"13,34"
TR1141,249,27/03/2022,P5,4200,2,8400,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,47,0,Married,"13,34"
TR92249,249,16/12/2022,P6,18000,1,18000,8,Cashew,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,47,0,Married,"13,34"
TR35193,249,16/04/2022,P9,10000,5,50000,9,Yoghurt,Lingga,Lingga,Modern Trade,-3.654703,128.190643,47,0,Married,"13,34"
TR91849,208,04/09/2022,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,39,1,Married,"7,52"
TR97857,208,04/03/2022,P2,3200,5,16000,4,Ginger Candy ,Gita Ginara,Gita,General Trade,-6.966667,110.416664,39,1,Married,"7,52"
TR77814,208,21/12/2022,P10,15000,1,15000,7,Cheese Stick,Buana Indah,Buana,General Trade,3.316694,114.590111,39,1,Married,"7,52"
TR81792,208,18/06/2022,P5,4200,3,12600,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,39,1,Married,"7,52"
TR51156,208,31/08/2022,P5,4200,5,21000,13,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825264,39,1,Married,"7,52"
TR444,208,13/09/2022,P7,9400,4,37600,5,Coffee Candy,Bonafid,Gita,General Trade,-7.250445,112.768845,39,1,Married,"7,52"
TR22673,403,13/09/2022,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,30,0,Married,"4,06"
TR3314,403,30/01/2022,P3,7500,4,30000,4,Crackers,Gita Ginara,Gita,General Trade,-6.966667,110.416664,30,0,Married,"4,06"
TR86850,403,17/05/2022,P1,8800,8,70400,4,Choco Bar,Gita Ginara,Gita,General Trade,-6.966667,110.416664,30,0,Married,"4,06"
TR21751,403,07/10/2022,P9,10000,5,50000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,30,0,Married,"4,06"
TR69089,403,05/11/2022,P7,9400,2,18800,2,Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,30,0,Married,"4,06"
TR99456,403,25/01/2022,P5,4200,4,16800,3,Thai Tea,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,30,0,Married,"4,06"
TR35195,403,13/07/2022,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,30,0,Married,"4,06"
TR18127,403,07/05/2022,P2,3200,6,19200,13,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825264,30,0,Married,"4,06"
TR2436,403,15/03/2022,P9,10000,2,20000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,30,0,Married,"4,06"
TR39243,403,09/11/2022,P6,18000,3,54000,5,Cashew,Bonafid,Gita,General Trade,-7.250445,112.768845,30,0,Married,"4,06"
TR19441,403,13/03/2022,P10,15000,1,15000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,30,0,Married,"4,06"
TR86686,403,04/01/2022,P5,4200,2,8400,1,Thai Tea,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,30,0,Married,"4,06"
TR83351,227,04/10/2022,P2,3200,4,12800,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,33,0,Married,"7,72"
TR22263,227,21/09/2022,P4,12000,1,12000,14,Potato Chip,Priangan,Priangan,Modern Trade,-5.45,105.26667,33,0,Married,"7,72"
TR98490,227,28/09/2022,P9,10000,3,30000,7,Yoghurt,Buana Indah,Buana,General Trade,3.316694,114.590111,33,0,Married,"7,72"
TR65838,227,23/03/2022,P8,16000,1,16000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,33,0,Married,"7,72"
TR15200,227,18/06/2022,P7,9400,2,18800,2,Coffee Candy,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,33,0,Married,"7,72"
